30-21-7-7-7-0 4 4 0 0 0 0
30-21-8-8-8-0 3 2 1 1 1 0
30-21-9-9-9-0 4 4 2 2 2 0
30-22-12-12-12-0 5 4 3 3 3 0
30-22-13-13-13-0 1 1 0 0 0 0
30-22-16-16-16-0 3 3 3 3 3 0
30-23-12-12-12-0 2 2 2 2 2 0
31-16-7-7-7-0 2 0 0 0 0 0
31-18-10-10-10-0 1 0 0 0 0 0
31-18-11-11-11-0 2 1 1 1 1 0
31-18-7-7-7-0 4 1 1 1 1 0
31-19-10-10-10-0 1 0 0 0 0 0
31-19-11-11-11-0 2 1 0 0 0 0
31-19-12-12-12-0 21 14 10 10 10 0
31-19-6-6-6-0 4 3 0 0 0 0
31-19-7-7-7-0 3 3 1 1 1 0
31-19-8-8-8-0 6 2 1 1 1 0
31-19-9-9-9-0 3 3 2 2 2 0
31-20-10-10-10-0 1 1 1 1 1 0
31-20-13-13-13-0 1 1 0 0 0 0
31-20-7-7-7-0 5 2 2 2 2 0
31-20-9-9-9-0 5 5 2 2 2 0
31-21-10-10-10-0 4 4 3 3 3 0
31-21-12-12-12-0 2 2 2 2 2 0
31-21-7-7-7-0 8 7 3 3 3 0
31-22-10-10-10-0 1 1 1 1 1 0
31-22-16-16-16-0 12 8 6 6 6 0
31-22-9-9-9-0 3 1 1 1 1 0
31-23-12-12-12-0 5 3 2 2 2 0
31-23-14-14-14-0 2 2 2 2 2 0
31-23-9-9-9-0 3 2 1 1 1 0
32-19-11-11-11-0 2 1 1 1 1 0
32-20-12-12-12-0 6 4 2 2 2 0
32-20-9-9-9-0 4 2 1 1 1 0
32-21-13-13-13-0 2 1 1 1 1 0
32-21-9-9-9-0 1 1 1 1 1 0
32-22-10-10-10-0 4 3 2 2 2 0
32-22-11-11-11-0 1 1 1 1 1 0
32-22-12-12-12-0 1 0 0 0 0 0
32-22-13-13-13-0 4 3 2 2 2 0
32-22-8-8-8-0 2 0 0 0 0 0
32-22-9-9-9-0 1 1 0 0 0 0
32-23-10-10-10-0 10 8 4 4 4 0
32-23-11-11-11-0 8 6 1 1 1 0
32-23-12-12-12-0 12 10 5 5 5 0
32-23-9-9-9-0 1 0 0 0 0 0
32-24-11-11-11-0 2 2 0 0 0 0
32-24-9-9-9-0 1 1 0 0 0 0
32-25-13-13-13-0 4 4 1 1 1 0
32-25-14-14-14-0 19 14 9 9 9 0
32-26-14-14-14-0 1 1 1 1 1 0
33-20-12-12-12-0 2 0 0 0 0 0
33-21-10-10-10-0 1 1 1 1 1 0
33-21-9-9-9-0 1 1 1 1 1 0
33-22-10-10-10-0 1 1 1 1 1 0
33-22-12-12-12-0 3 2 1 1 1 0
33-22-13-13-13-0 1 0 0 0 0 0
33-22-9-9-9-0 7 4 2 2 2 0
33-23-10-10-10-0 24 14 4 4 4 0
33-23-11-11-11-0 20 16 5 5 5 0
33-23-13-13-13-0 7 4 2 2 2 0
33-23-9-9-9-0 4 3 1 1 1 0
33-24-10-10-10-0 2 2 0 0 0 0
33-24-12-12-12-0 2 2 0 0 0 0
33-25-10-10-10-0 8 7 3 3 3 0
33-25-9-9-9-0 1 1 1 1 1 0
33-26-14-14-14-0 4 4 2 2 2 0
34-20-12-12-12-0 1 0 0 0 0 0
34-22-12-12-12-0 3 2 1 1 1 0
34-22-13-13-13-0 3 3 1 1 1 0
34-23-11-11-11-0 17 13 6 6 6 0
34-23-13-13-13-0 19 14 6 6 6 0
34-24-10-10-10-0 1 1 0 0 0 0
34-24-13-13-13-0 1 1 1 1 1 0
34-25-10-10-10-0 12 10 4 4 4 0
35-19-8-8-8-0 2 1 1 1 1 0
35-20-8-8-8-0 2 2 1 1 1 0
35-23-13-13-13-0 4 3 3 3 3 0
35-26-14-14-14-0 2 2 2 2 2 0
36-21-13-13-13-0 2 1 1 1 1 0
36-22-13-13-13-0 3 2 2 2 2 0
36-22-9-9-9-0 4 2 0 0 0 0
36-23-10-10-10-0 4 2 1 1 1 0
36-23-13-13-13-0 17 10 6 6 6 0
36-24-11-11-11-0 1 1 1 1 1 0
36-24-13-13-13-0 15 11 6 6 6 0
36-25-12-12-12-0 8 3 1 1 1 0
36-26-13-13-13-0 7 7 2 2 2 0
4-4-4-4-0-0 19 19 19 19 0 0
5-5-5-5-0-0 46 46 46 46 0 0
6-6-6-6-0-0 54 54 54 54 0 0
7-7-7-7-0-0 124 124 124 124 0 0
8-8-8-8-0-0 150 150 150 150 0 0
9-9-9-9-0-0 203 203 203 203 0 0
